Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,01:00,196,0,196,196,0,196,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,02:00,211,0,211,211,0,211,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,03:00,155,0,155,155,0,155,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,04:00,264,0,264,264,0,264,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,05:00,101,0,101,101,0,101,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,06:00,175,0,175,175,0,175,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,07:00,297,0,297,297,0,297,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,08:00,424,0,424,424,0,424,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,09:00,1017,0,1017,1017,0,1017,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,10:00,2350,0,2350,2350,0,2350,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,11:00,4078,0,4078,4078,0,4078,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,12:00,5712,0,5712,5712,0,5712,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,13:00,6919,0,6919,6919,0,6919,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,14:00,3987,0,3987,3987,0,3987,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,15:00,3327,0,3327,3327,0,3327,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,16:00,5884,0,5884,5884,0,5884,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,17:00,4074,0,4074,4074,0,4074,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,18:00,2605,0,2605,2605,0,2605,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,19:00,1521,0,1521,1521,0,1521,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,20:00,884,0,884,884,0,884,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,21:00,700,0,700,700,0,700,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,22:00,639,0,639,639,0,639,No Group
Leeds Originals,Briggate,2019,December,52,Friday,27-Dec-19,23:00,453,0,453,453,0,453,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,00:00,382,0,382,382,0,382,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,01:00,353,0,353,353,0,353,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,02:00,274,0,274,274,0,274,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,03:00,181,0,181,181,0,181,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,04:00,193,0,193,193,0,193,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,05:00,86,0,86,86,0,86,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,06:00,154,0,154,154,0,154,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,07:00,234,0,234,234,0,234,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,08:00,467,0,467,467,0,467,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,09:00,1318,0,1318,1318,0,1318,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,10:00,2497,0,2497,2497,0,2497,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,11:00,4277,0,4277,4277,0,4277,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,12:00,6263,0,6263,6263,0,6263,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,13:00,6095,0,6095,6095,0,6095,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,14:00,7439,0,7439,7439,0,7439,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,15:00,7079,0,7079,7079,0,7079,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,16:00,5793,0,5793,5793,0,5793,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,17:00,3937,0,3937,3937,0,3937,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,18:00,2702,0,2702,2702,0,2702,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,19:00,1686,0,1686,1686,0,1686,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,20:00,983,0,983,983,0,983,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,21:00,884,0,884,884,0,884,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,22:00,768,0,768,768,0,768,No Group
Leeds Originals,Briggate,2019,December,52,Saturday,28-Dec-19,23:00,653,0,653,653,0,653,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,00:00,560,0,560,560,0,560,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,01:00,544,0,544,544,0,544,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,02:00,454,0,454,454,0,454,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,03:00,360,0,360,360,0,360,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,04:00,190,0,190,190,0,190,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,05:00,108,0,108,108,0,108,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,06:00,106,0,106,106,0,106,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,07:00,134,0,134,134,0,134,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,08:00,270,0,270,270,0,270,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,09:00,416,0,416,416,0,416,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,10:00,1277,0,1277,1277,0,1277,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,11:00,2826,0,2826,2826,0,2826,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,12:00,5277,0,5277,5277,0,5277,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,13:00,5368,0,5368,5368,0,5368,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,14:00,5285,0,5285,5285,0,5285,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,15:00,5174,0,5174,5174,0,5174,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,16:00,3513,0,3513,3513,0,3513,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,17:00,1674,0,1674,1674,0,1674,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,18:00,942,0,942,942,0,942,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,19:00,633,0,633,633,0,633,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,20:00,489,0,489,489,0,489,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,21:00,337,0,337,337,0,337,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,22:00,362,0,362,362,0,362,No Group
Leeds Originals,Briggate,2019,December,52,Sunday,29-Dec-19,23:00,287,0,287,287,0,287,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,00:00,181,0,181,181,0,181,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,01:00,68,0,68,68,0,68,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,02:00,57,0,57,57,0,57,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,03:00,61,0,61,61,0,61,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,04:00,30,0,30,30,0,30,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,05:00,66,0,66,66,0,66,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,06:00,254,0,254,254,0,254,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,07:00,362,0,362,362,0,362,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,08:00,598,0,598,598,0,598,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,09:00,1103,0,1103,1103,0,1103,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,10:00,1983,0,1983,1983,0,1983,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,11:00,4245,0,4245,4245,0,4245,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,12:00,6977,0,6977,6977,0,6977,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,13:00,7553,0,7553,7553,0,7553,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,14:00,6850,0,6850,6850,0,6850,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,15:00,6622,0,6622,6622,0,6622,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,16:00,5296,0,5296,5296,0,5296,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,17:00,3945,0,3945,3945,0,3945,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,18:00,2502,0,2502,2502,0,2502,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,19:00,1222,0,1222,1222,0,1222,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,20:00,716,0,716,716,0,716,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,21:00,562,0,562,562,0,562,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,22:00,344,0,344,344,0,344,No Group
Leeds Originals,Briggate,2020,January,1,Monday,30-Dec-19,23:00,233,0,233,233,0,233,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,00:00,146,0,146,146,0,146,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,01:00,142,0,142,142,0,142,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,02:00,93,0,93,93,0,93,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,03:00,95,0,95,95,0,95,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,04:00,96,0,96,96,0,96,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,05:00,75,0,75,75,0,75,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,06:00,159,0,159,159,0,159,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,07:00,322,0,322,322,0,322,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,08:00,670,0,670,670,0,670,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,09:00,1054,0,1054,1054,0,1054,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,10:00,1827,0,1827,1827,0,1827,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,11:00,3766,0,3766,3766,0,3766,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,12:00,4891,0,4891,4891,0,4891,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,13:00,5169,0,5169,5169,0,5169,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,14:00,5038,0,5038,5038,0,5038,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,15:00,4660,0,4660,4660,0,4660,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,16:00,3876,0,3876,3876,0,3876,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,17:00,2358,0,2358,2358,0,2358,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,18:00,971,0,971,971,0,971,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,19:00,709,0,709,709,0,709,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,20:00,584,0,584,584,0,584,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,21:00,701,0,701,701,0,701,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,22:00,919,0,919,919,0,919,No Group
Leeds Originals,Briggate,2020,January,1,Tuesday,31-Dec-19,23:00,925,0,925,925,0,925,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,00:00,386,0,386,386,0,386,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,01:00,316,0,316,316,0,316,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,02:00,206,0,206,206,0,206,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,03:00,182,0,182,182,0,182,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,04:00,100,0,100,100,0,100,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,05:00,66,0,66,66,0,66,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,06:00,45,0,45,45,0,45,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,07:00,96,0,96,96,0,96,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,08:00,206,0,206,206,0,206,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,09:00,323,0,323,323,0,323,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,10:00,735,0,735,735,0,735,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,11:00,1356,0,1356,1356,0,1356,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,12:00,1621,0,1621,1621,0,1621,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,13:00,1655,0,1655,1655,0,1655,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,14:00,1857,0,1857,1857,0,1857,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,15:00,1534,0,1534,1534,0,1534,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,16:00,1173,0,1173,1173,0,1173,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,17:00,766,0,766,766,0,766,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,18:00,392,0,392,392,0,392,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,19:00,291,0,291,291,0,291,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,20:00,210,0,210,210,0,210,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,21:00,195,0,195,195,0,195,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,22:00,140,0,140,140,0,140,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,48,Sunday,01-Dec-19,23:00,67,0,67,67,0,67,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,00:00,57,0,57,57,0,57,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,01:00,18,0,18,18,0,18,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,02:00,13,0,13,13,0,13,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,03:00,19,0,19,19,0,19,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,04:00,59,0,59,59,0,59,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,05:00,53,0,53,53,0,53,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,06:00,263,0,263,263,0,263,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,07:00,442,0,442,442,0,442,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,08:00,751,0,751,751,0,751,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,09:00,866,0,866,866,0,866,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,10:00,932,0,932,932,0,932,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,11:00,1476,0,1476,1476,0,1476,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,12:00,1876,0,1876,1876,0,1876,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,13:00,1598,0,1598,1598,0,1598,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,14:00,1329,0,1329,1329,0,1329,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,15:00,1315,0,1315,1315,0,1315,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,16:00,1374,0,1374,1374,0,1374,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,17:00,1083,0,1083,1083,0,1083,No Group
Leeds Originals,"Briggate at McDonalds	",2019,December,49,Monday,02-Dec-19,18:00,631,0,631,631,0,631,No Group
